RAD50	{(13059_2015_Article_811.PMC4647826.pdf.txt)}
RAP1B	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
RASA1	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
RASA3	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
RBM47	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
RBMS1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
RCAN1	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
RCOR1	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
RCOR2	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
REPS2	{(13059_2014_Article_579.PMC4365533.pdf.txt)}
RHOT2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RIMS2	{(13059_2015_Article_801.PMC4635978.pdf.txt)}
RLBP1	{(13059_2015_Article_825.PMC4668643.pdf.txt)}
RMND1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RNF40	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RNF43	{(13059_2015_Article_620.PMC4377852.pdf.txt),(13059_2015_Article_763.PMC4589031.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
RNU12	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
ROBO1	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
ROBO2	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
ROCK1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
ROGDI	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RPE65	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
RPL10	{(13059_2015_Article_667.PMC4446799.pdf.txt)}
RPL28	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
RPL30	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RPL38	{(13059_2014_Article_561.PMC4290566.pdf.txt)}
RPL39	{(13059_2015_Article_667.PMC4446799.pdf.txt)}
RPLP0	{(13059_2014_Article_570.PMC4311508.pdf.txt)}
RPP38	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RPS12	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RPS23	{(13059_2015_Article_651.PMC4419486.pdf.txt)}
RPS4X	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt)}
RUNX1	{(13059_2015_Article_593.PMC4410476.pdf.txt),(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
RUNX2	{(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_835.PMC4669652.pdf.txt)}
RUNX3	{(13059_2015_Article_581.PMC4389802.pdf.txt),(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_750.PMC4561473.pdf.txt)}
RUSC1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
RUSC2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
S100P	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
SAMD9	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
SART1	{(13059_2015_Article_719.PMC4536608.pdf.txt),(13059_2015_Article_750.PMC4561473.pdf.txt)}
SATB1	{(13059_2015_Article_733.PMC4539689.pdf.txt),(13059_2015_Article_774.PMC4591629.pdf.txt)}
SCML2	{(13059_2015_Article_720.PMC4531538.pdf.txt)}
SCN2B	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
SEPT1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SESN2	{(13059_2015_Article_592.PMC4359483.pdf.txt)}
SETD3	{(13059_2015_Article_699.PMC4501092.pdf.txt)}
SETD7	{(13059_2015_Article_674.PMC4438343.pdf.txt)}
SEZ6L	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SF3A1	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
SF3A2	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
SF3A3	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
SF3B1	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
SF3B2	{(13059_2015_Article_682.PMC4502471.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt)}
SFRP2	{(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_781.PMC4599205.pdf.txt)}
SFTPB	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
SGSM3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SH2B1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SHPRH	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SIN3A	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_768.PMC4587679.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
SIRT1	{(13059_2015_Article_699.PMC4501092.pdf.txt)}
SKAP1	{(13059_2015_Article_740.PMC4549084.pdf.txt)}
SLIT1	{(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
SLIT2	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
SLIT3	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
SLX1A	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SLX1B	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SMAD1	{(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_756.PMC4579611.pdf.txt)}
SMAD2	{(13059_2014_Article_578.PMC4373106.pdf.txt),(13059_2015_Article_783.PMC4597449.pdf.txt)}
SMAD3	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
SMAD4	{(13059_2014_Article_578.PMC4373106.pdf.txt),(13059_2015_Article_589.PMC4365969.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_747.PMC4549078.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
SMYD1	{(13059_2015_Article_825.PMC4668643.pdf.txt)}
SNRPB	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
SOCS1	{(13059_2014_Article_561.PMC4290566.pdf.txt)}
SORT1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
SOX10	{(13059_2015_Article_594.PMC4378455.pdf.txt),(13059_2015_Article_644.PMC4423110.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
SOX17	{(13059_2015_Article_668.PMC4460959.pdf.txt)}
SPAG1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SPG20	{(13059_2015_Article_660.PMC4464629.pdf.txt)}
SPNS1	{(13059_2015_Article_719.PMC4536608.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
SPRY2	{(13059_2015_Article_668.PMC4460959.pdf.txt)}
SPRY4	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
SPSB4	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
SRCAP	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SRPK1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
SRSF1	{(13059_2015_Article_682.PMC4502471.pdf.txt),(13059_2015_Article_707.PMC4493805.pdf.txt)}
SRSF7	{(13059_2015_Article_682.PMC4502471.pdf.txt),(13059_2015_Article_707.PMC4493805.pdf.txt)}
SRSF9	{(13059_2015_Article_682.PMC4502471.pdf.txt),(13059_2015_Article_707.PMC4493805.pdf.txt)}
SSTR3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
STAB1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
STAG2	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
STAT1	{(13059_2015_Article_756.PMC4579611.pdf.txt)}
STAT3	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_756.PMC4579611.pdf.txt),(13059_2015_Article_780.PMC4618389.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
STAT4	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
STAU2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
STK19	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
STK33	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
STMN2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
STX1B	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SULF1	{(13059_2015_Article_832.PMC4665721.pdf.txt)}
SUMO2	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
SUMO3	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
SYCE1	{(13059_2015_Article_633.PMC4425883.pdf.txt)}
SYCP1	{(13059_2015_Article_633.PMC4425883.pdf.txt)}
SYNE1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
SYNJ1	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
SYNJ2	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
SYNRG	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
SYT12	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
TAAR1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR5	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR6	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR8	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAAR9	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TACC2	{(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
TAF15	{(13059_2015_Article_608.PMC4375924.pdf.txt)}
TAF6L	{(13059_2014_Article_558.PMC4300615.pdf.txt)}
TAOK2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TARID	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TBPL1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TCEA3	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
TCF21	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TCL1A	{(13059_2014_Article_579.PMC4365533.pdf.txt)}
TCOF1	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
TDGF1	{(13059_2015_Article_781.PMC4599205.pdf.txt)}
TDRD7	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
TFAP4	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TGFB3	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
THBS1	{(13059_2014_Article_561.PMC4290566.pdf.txt),(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_594.PMC4378455.pdf.txt)}
THSD1	{(13059_2015_Article_681.PMC4491988.pdf.txt)}
TIAL1	{(13059_2015_Article_608.PMC4375924.pdf.txt)}
TIMP3	{(13059_2015_Article_705.PMC4499915.pdf.txt)}
TINCR	{(13059_2014_Article_570.PMC4311508.pdf.txt)}
TM2D2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TMED7	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
TOP2A	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
TOP3A	{(13059_2015_Article_641.PMC4425911.pdf.txt)}
TOP3B	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TPSD1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TPSG1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TRA2B	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
TRAF6	{(13059_2014_Article_561.PMC4290566.pdf.txt),(13059_2015_Article_780.PMC4618389.pdf.txt)}
TRAF7	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TRIM2	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
TRIT1	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
TRPA1	{(13059_2015_Article_623.PMC4414376.pdf.txt)}
TRPC2	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
TRRAP	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
TSPO2	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
TSPY1	{(13059_2015_Article_734.PMC4558956.pdf.txt)}
UBAP2	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
UBE2C	{(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_675.PMC4471934.pdf.txt)}
UBE2I	{(13059_2015_Article_717.PMC4531811.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt)}
UBE2S	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
UBE4B	{(13059_2015_Article_668.PMC4460959.pdf.txt)}
UCHL1	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
UHRF1	{(13059_2014_Article_576.PMC4334405.pdf.txt),(13059_2015_Article_685.PMC4474455.pdf.txt),(13059_2015_Article_696.PMC4492089.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt)}
UNC80	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
USP11	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
USP32	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
USP9X	{(13059_2015_Article_698.PMC4546214.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
USP9Y	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt),(13059_2015_Article_790.PMC4620651.pdf.txt)}
VAC14	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
VDAC3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
VEGFA	{(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_817.PMC4657203.pdf.txt)}
VEZF1	{(13059_2015_Article_581.PMC4389802.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
VGLL1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
VGLL4	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
WDR12	{(13059_2015_Article_722.PMC4570686.pdf.txt)}
WDR13	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
WDR24	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
WDR74	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
WDR81	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
WDR90	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
WHSC1	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt)}
WISP1	{(13059_2015_Article_748.PMC4574115.pdf.txt)}
WISP2	{(13059_2015_Article_736.PMC4562119.pdf.txt)}
WNT5A	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
XRCC1	{(13059_2015_Article_657.PMC4440518.pdf.txt),(13059_2015_Article_811.PMC4647826.pdf.txt)}
XRCC4	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
YIF1A	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
YPEL3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
YWHAZ	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
ZBED9	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
ZBTB4	{(13059_2015_Article_699.PMC4501092.pdf.txt)}
ZDBF2	{(13059_2015_Article_672.PMC4491874.pdf.txt),(13059_2015_Article_780.PMC4618389.pdf.txt)}
ZFHX3	{(13059_2015_Article_832.PMC4665721.pdf.txt)}
ZFHX4	{(13059_2015_Article_593.PMC4410476.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
ZFP14	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ZFP57	{(13059_2015_Article_660.PMC4464629.pdf.txt),(13059_2015_Article_672.PMC4491874.pdf.txt),(13059_2015_Article_674.PMC4438343.pdf.txt)}
ZMAT3	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
ZMIZ1	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
ZNF48	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ABI3BP	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
ABRACL	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ACOT11	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ADAM10	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
ADAM28	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
ADRA1B	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
ADRA2B	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
AGPAT5	{(13059_2015_Article_774.PMC4591629.pdf.txt)}
AKAP12	{(13059_2015_Article_660.PMC4464629.pdf.txt)}
AKR1C1	{(13059_2015_Article_705.PMC4499915.pdf.txt)}
AKR1C3	{(13059_2015_Article_705.PMC4499915.pdf.txt)}
ALKBH5	{(13059_2015_Article_609.PMC4336730.pdf.txt)}
ALKBH7	{(13059_2015_Article_724.PMC4539667.pdf.txt)}
AMIGO3	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
ANGPT2	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ANKLE1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
ARID1A	{(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_657.PMC4440518.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
ASPHD1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ASRGL1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
ATP10A	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ATP2A1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ATP2C2	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ATXN10	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
ATXN2L	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BAIAP3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BCL11A	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
BCLAF1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BOLA2B	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BTBD11	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
BTN2A2	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
BZRAP1	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
CABIN1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
CAMK1D	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
CCDC78	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CCL3L1	{(13059_2015_Article_587.PMC4305238.pdf.txt)}
CCL3P1	{(13059_2015_Article_587.PMC4305238.pdf.txt)}
CCL4L1	{(13059_2015_Article_587.PMC4305238.pdf.txt)}
CD2BP2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CDC123	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CDC14B	{(13059_2014_Article_575.PMC4326501.pdf.txt)}
CDC25B	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
CDKN1A	{(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_768.PMC4587679.pdf.txt)}
CDKN2A	{(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_649.PMC4427927.pdf.txt),(13059_2015_Article_692.PMC4506401.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_748.PMC4574115.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt),(13059_2015_Article_819.PMC4656189.pdf.txt)}
CDKN2B	{(13059_2015_Article_748.PMC4574115.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
CDKN2C	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
CELSR1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
CELSR3	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
CEP152	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
CEP350	{(13059_2015_Article_794.PMC4612416.pdf.txt)}
CFAP54	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
CHRNA1	{(13059_2015_Article_681.PMC4491988.pdf.txt)}
CLUHP3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
COL1A1	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
COL1A2	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
COL2A1	{(13059_2015_Article_594.PMC4378455.pdf.txt),(13059_2015_Article_675.PMC4471934.pdf.txt),(13059_2015_Article_693.PMC4499193.pdf.txt)}
COL3A1	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
COL6A3	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
CORO1A	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CORO1B	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
CORO2B	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
COX6A2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CPAMD8	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
CRABP1	{(13059_2015_Article_676.PMC4448532.pdf.txt)}
CREBBP	{(13059_2014_Article_558.PMC4300615.pdf.txt)}
CRYBB1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CRYZL1	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
CSNK1D	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CT45A7	{(13059_2015_Article_734.PMC4558956.pdf.txt)}
CTDSP1	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
CTNNB1	{(13059_2015_Article_794.PMC4612416.pdf.txt)}
CX3CR1	{(13059_2014_Article_561.PMC4290566.pdf.txt)}
CXCL12	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
CXCL13	{(13059_2015_Article_620.PMC4377852.pdf.txt)}
CXCL16	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
CYBRD1	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
CYP1B1	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
CYP2D6	{(13059_2015_Article_587.PMC4305238.pdf.txt)}
CYP2E1	{(13059_2015_Article_608.PMC4375924.pdf.txt),(13059_2015_Article_633.PMC4425883.pdf.txt)}
CYP2J2	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
DCTPP1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
DDIT4L	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
DENND3	{(13059_2015_Article_797.PMC4619081.pdf.txt)}
DHCR24	{(13059_2015_Article_835.PMC4669652.pdf.txt)}
DLGAP5	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
DNAH11	{(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
DNAH14	{(13059_2015_Article_681.PMC4491988.pdf.txt)}
DNAJA3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
DNAJB5	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
DNMT3A	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_674.PMC4438343.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_769.PMC4582738.pdf.txt),(13059_2015_Article_819.PMC4656189.pdf.txt)}
DNMT3B	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_605.PMC4380107.pdf.txt),(13059_2015_Article_674.PMC4438343.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt),(13059_2015_Article_736.PMC4562119.pdf.txt),(13059_2015_Article_769.PMC4582738.pdf.txt)}
DNMT3L	{(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_769.PMC4582738.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
DOPEY2	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
DUSP14	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
DYRK1A	{(13059_2015_Article_760.PMC4587738.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
EEF1A1	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
EEF1A2	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
EFEMP1	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
EFEMP2	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
EFTUD2	{(13059_2015_Article_692.PMC4506401.pdf.txt),(13059_2015_Article_749.PMC4578845.pdf.txt)}
EHHADH	{(13059_2015_Article_607.PMC4358723.pdf.txt)}
EIF1AY	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt)}
EIF2S3	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt)}
EIF3CL	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ELOVL4	{(13059_2014_Article_579.PMC4365533.pdf.txt)}
ERLIN2	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
FAM13B	{(13059_2015_Article_742.PMC4568590.pdf.txt)}
FAM57B	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
FAM83A	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
FAM83H	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
FANCD2	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
FBXL19	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
FENDRR	{(13059_2015_Article_586.PMC4369099.pdf.txt)}
FRMD4A	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
GABRA5	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
GABRA6	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
GABRB3	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
GAGE2E	{(13059_2015_Article_734.PMC4558956.pdf.txt)}
GAPVD1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
GIGYF2	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
GOLGA7	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
GTF3C1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
HDAC10	{(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt)}
HHIPL2	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
HIRIP3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
HOTAIR	{(13059_2015_Article_583.PMC4342872.pdf.txt),(13059_2015_Article_705.PMC4499915.pdf.txt)}
HOXA10	{(13059_2015_Article_583.PMC4342872.pdf.txt)}
HOXD10	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
HP1BP3	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
HPCAL1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
HRSP12	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
HSD3B7	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
HSPA14	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
HSPA1A	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
HSPA1B	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
IFNAR1	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
IFNGR1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
IFT122	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
IFT140	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
IGFBP2	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
